Age,Country,CountryCode,Player,Position
8 June 1984  ,Argentina,ARG,Javier MASCHERANO,Midfielder
5 July 1975  ,Argentina,ARG,Hernan CRESPO,Forward
24 June 1978  ,Argentina,ARG,Juan RIQUELME,Midfielder
5 February 1984  ,Argentina,ARG,Carlos TEVEZ,Forward
20 May 1977  ,Argentina,ARG,Leonardo FRANCO,Goalkeeper
16 May 1978  ,Argentina,ARG,Lionel SCALONI,Defender
5 February 1982  ,Argentina,ARG,Rodrigo PALACIO,Forward
7 September 1980  ,Argentina,ARG,Gabriel MILITO,Defender
3 November 1979  ,Argentina,ARG,Pablo AIMAR,Midfielder
9 May 1978  ,Argentina,ARG,Leandro CUFRE,Defender
2 January 1981  ,Argentina,ARG,Maxi RODRIGUEZ,Midfielder
24 June 1987  ,Argentina,ARG,Lionel MESSI,Forward
10 October 1974  ,Argentina,ARG,Julio CRUZ,Forward
12 April 1981  ,Argentina,ARG,Nicolas BURDISSO,Defender
19 January 1981  ,Argentina,ARG,Luis GONZALEZ,Midfielder
3 July 1986  ,Argentina,ARG,Oscar USTARI,Goalkeeper
3 September 1949  ,Argentina,ARG,PEKERMAN Jose,Coach
6 October 1972  ,Australia,AUS,Mark SCHWARZER,Goalkeeper
9 March 1978  ,Australia,AUS,Lucas NEILL,Defender
12 December 1975  ,Australia,AUS,Craig MOORE,Defender
6 December 1979  ,Australia,AUS,Tim CAHILL,Midfielder
5 August 1980  ,Australia,AUS,Jason CULINA,Midfielder
4 July 1973  ,Australia,AUS,Tony POPOVIC,Defender
22 February 1979  ,Australia,AUS,Brett EMERTON,Midfielder
10 December 1975  ,Australia,AUS,Josip SKOKO,Midfielder
9 October 1975  ,Australia,AUS,Mark VIDUKA,Forward
22 September 1978  ,Australia,AUS,Harry KEWELL,Forward
16 August 1972  ,Australia,AUS,Stan LAZARIDIS,Midfielder
13 June 1975  ,Australia,AUS,Ante COVIC,Goalkeeper
5 October 1979  ,Australia,AUS,Vince GRELLA,Midfielder
30 December 1975  ,Australia,AUS,Scott CHIPPERFIELD,Defender
5 February 1976  ,Australia,AUS,John ALOISI,Forward
8 March 1981  ,Australia,AUS,Michael BEAUCHAMP,Defender
23 October 1978  ,Australia,AUS,Archie THOMPSON,Forward
16 December 1972  ,Australia,AUS,Zeljko KALAC,Goalkeeper
20 August 1982  ,Australia,AUS,Joshua KENNEDY,Forward
2 October 1981  ,Australia,AUS,Luke WILKSHIRE,Midfielder
27 May 1979  ,Australia,AUS,Mile STERJOVSKI,Midfielder
4 August 1985  ,Australia,AUS,Mark MILLIGAN,Defender
11 February 1980  ,Australia,AUS,Mark BRESCIANO,Midfielder
8 November 1946  ,Australia,AUS,Guus HIDDINK,Coach
7 October 1973  ,Brazil,BRA,DIDA,Goalkeeper
7 June 1970  ,Brazil,BRA,CAFU,Defender
8 May 1978  ,Brazil,BRA,LUCIO,Defender
1 February 1979  ,Brazil,BRA,JUAN,Defender
4 April 1976  ,Brazil,BRA,EMERSON,Midfielder
10 April 1973  ,Brazil,BRA,ROBERTO CARLOS,Defender
17 February 1982  ,Brazil,BRA,ADRIANO,Forward
22 April 1982  ,Brazil,BRA,KAKA,Midfielder
22 September 1976  ,Brazil,BRA,RONALDO,Forward
21 March 1980  ,Brazil,BRA,RONALDINHO,Midfielder
6 July 1974  ,Brazil,BRA,ZE ROBERTO,Midfielder
22 January 1973  ,Brazil,BRA,ROGERIO CENI,Goalkeeper
24 June 1980  ,Brazil,BRA,CICINHO,Defender
13 February 1981  ,Brazil,BRA,LUISAO,Defender
3 June 1977  ,Brazil,BRA,CRIS,Defender
25 April 1976  ,Brazil,BRA,GILBERTO MELO,Defender
7 October 1976  ,Brazil,BRA,GILBERTO SILVA,Midfielder
2 August 1975  ,Brazil,BRA,MINEIRO,Midfielder
30 January 1975  ,Brazil,BRA,JUNINHO PERNAMBUCANO,Midfielder
23 May 1976  ,Brazil,BRA,RICARDINHO,Midfielder
3 October 1983  ,Brazil,BRA,Fred,Forward
3 September 1979  ,Brazil,BRA,JULIO CESAR,Goalkeeper
25 January 1984  ,Brazil,BRA,ROBINHO,Forward
27 February 1943  ,Brazil,BRA,PARREIRA Carlos Alberto,Coach
24 December 1972  ,Costa Rica,CRC,Alvaro MESEN,Goalkeeper
8 September 1976  ,Costa Rica,CRC,Jervis DRUMMOND,Defender
10 August 1974  ,Costa Rica,CRC,Luis MARIN,Defender
16 July 1982  ,Costa Rica,CRC,Michael UMANA,Defender
1 October 1979  ,Costa Rica,CRC,Gilberto MARTINEZ,Defender
7 November 1979  ,Costa Rica,CRC,Danny FONSECA,Midfielder
17 May 1984  ,Costa Rica,CRC,Christian BOLANOS,Midfielder
13 December 1972  ,Costa Rica,CRC,Mauricio SOLIS,Midfielder
31 July 1976  ,Costa Rica,CRC,Paulo WANCHOPE,Forward
6 October 1974  ,Costa Rica,CRC,Walter CENTENO,Midfielder
24 January 1975  ,Costa Rica,CRC,Ronald GOMEZ,Forward
21 November 1980  ,Costa Rica,CRC,Leonardo GonzÃ¡les,Defender
8 December 1977  ,Costa Rica,CRC,Kurt BERNARD,Forward
30 December 1984  ,Costa Rica,CRC,Randall AZOFEIFA,Midfielder
7 September 1975  ,Costa Rica,CRC,Harold WALLACE,Defender
9 April 1982  ,Costa Rica,CRC,Carlos HERNANDEZ,Midfielder
30 June 1984  ,Costa Rica,CRC,Gabriel BADILLA,Defender
8 November 1970  ,Costa Rica,CRC,Jose PORRAS,Goalkeeper
25 March 1982  ,Costa Rica,CRC,Alvaro SABORIO,Forward
23 August 1977  ,Costa Rica,CRC,Douglas SEQUEIRA,Midfielder
15 April 1980  ,Costa Rica,CRC,VÃ­ctor NÃºÃ±ez,Forward
30 December 1981  ,Costa Rica,CRC,Michael RODRIGUEZ,Defender
31 December 1977  ,Costa Rica,CRC,Wardy ALFARO,Goalkeeper
7 November 1959  ,Costa Rica,CRC,GUIMARAES Alexandre,Coach
7 September 1972  ,Ivory Coast,CIV,Jean-Jacques TIZIE,Goalkeeper
7 March 1981  ,Ivory Coast,CIV,Kanga AKALE,Midfielder
2 April 1983  ,Ivory Coast,CIV,Arthur BOKA,Defender
19 March 1981  ,Ivory Coast,CIV,Kolo TourÃ©,Defender
14 December 1980  ,Ivory Coast,CIV,Didier ZOKORA,Midfielder
2 February 1975  ,Ivory Coast,CIV,Blaise KOUASSI,Defender
24 January 1984  ,Ivory Coast,CIV,Emmers FAE,Midfielder
12 January 1978  ,Ivory Coast,CIV,Bonaventure KALOU,Forward
11 November 1983  ,Ivory Coast,CIV,Arouna KONE,Forward
30 January 1982  ,Ivory Coast,CIV,Gilles Yapi Yapo,Midfielder
11 March 1978  ,Ivory Coast,CIV,Didier Drogba,Forward
6 October 1980  ,Ivory Coast,CIV,Abdoulaye MÃITÃ,Defender
27 December 1983  ,Ivory Coast,CIV,Marc ZORO,Defender
17 September 1981  ,Ivory Coast,CIV,Bakari KonÃ©,Forward
26 November 1980  ,Ivory Coast,CIV,Aruna DINDANE,Forward
12 February 1979  ,Ivory Coast,CIV,Gerard GNANHOUAN,Goalkeeper
22 July 1971  ,Ivory Coast,CIV,Cyrille DOMORAUD,Defender
6 August 1981  ,Ivory Coast,CIV,Kader KEITA,Midfielder
13 May 1983  ,Ivory Coast,CIV,Yaya TOURE,Midfielder
13 June 1981  ,Ivory Coast,CIV,Guy Demel,Midfielder
4 June 1983  ,Ivory Coast,CIV,Emmanuel EBOUE,Defender
4 June 1983  ,Ivory Coast,CIV,ROMARIC,Midfielder
30 December 1979  ,Ivory Coast,CIV,Boubacar BARRY,Goalkeeper
28 October 1947  ,Ivory Coast,CIV,MICHEL Henri,Coach
8 January 1979  ,Croatia,CRO,Stipe PLETIKOSA,Goalkeeper
1 May 1982  ,Croatia,CRO,Darijo Srna,Midfielder
18 February 1978  ,Croatia,CRO,Josip SIMUNIC,Defender
6 April 1974  ,Croatia,CRO,Robert KOVAC,Defender
16 April 1978  ,Croatia,CRO,Igor TUDOR,Defender
31 January 1980  ,Croatia,CRO,Jurica VRANJES,Midfielder
12 November 1975  ,Croatia,CRO,Dario SIMIC,Defender
28 January 1981  ,Croatia,CRO,Marko BABIC,Midfielder
5 November 1974  ,Croatia,CRO,Dado PRSO,Forward
15 October 1971  ,Croatia,CRO,Niko KOVAC,Midfielder
23 July 1975  ,Croatia,CRO,Mario TOKIC,Defender
14 October 1977  ,Croatia,CRO,Joe DIDULICA,Goalkeeper
6 March 1976  ,Croatia,CRO,Stjepan TOMAS,Defender
9 September 1985  ,Croatia,CRO,Luka MODRIC,Midfielder
7 February 1978  ,Croatia,CRO,Ivan LEKO,Midfielder
9 April 1980  ,Croatia,CRO,Jerko LEKO,Midfielder
29 January 1980  ,Croatia,CRO,Ivan KLASNIC,Forward
14 September 1979  ,Croatia,CRO,Ivica OLIC,Forward
13 August 1984  ,Croatia,CRO,Niko KRANJCAR,Midfielder
15 January 1979  ,Croatia,CRO,Anthony SERIC,Midfielder
15 October 1978  ,Croatia,CRO,Bosko BALABAN,Forward
6 February 1979  ,Croatia,CRO,Ivan BOSNJAK,Forward
30 March 1974  ,Croatia,CRO,Tomislav BUTINA,Goalkeeper
15 November 1956  ,Croatia,CRO,KRANJCAR Zlatko,Coach
20 May 1982  ,Czech Republic,CZE,Petr CECH,Goalkeeper
14 May 1980  ,Czech Republic,CZE,Zdenek GRYGERA,Defender
18 January 1976  ,Czech Republic,CZE,Pavel MARES,Defender
15 January 1973  ,Czech Republic,CZE,Tomas GALASEK,Midfielder
27 November 1979  ,Czech Republic,CZE,Radoslav KOVAC,Midfielder
9 May 1977  ,Czech Republic,CZE,Marek JANKULOVSKI,Defender
1 February 1977  ,Czech Republic,CZE,Libor SIONKO,Forward
30 March 1972  ,Czech Republic,CZE,Karel POBORSKY,Midfielder
30 March 1973  ,Czech Republic,CZE,Jan KOLLER,Forward
4 October 1980  ,Czech Republic,CZE,Tomas ROSICKY,Midfielder
30 August 1972  ,Czech Republic,CZE,Pavel NEDVED,Midfielder
27 September 1973  ,Czech Republic,CZE,Vratislav LOKVENC,Forward
25 May 1979  ,Czech Republic,CZE,Martin JIRANEK,Defender
17 May 1979  ,Czech Republic,CZE,David JAROLIM,Midfielder
28 October 1981  ,Czech Republic,CZE,Milan BAROS,Forward
29 December 1972  ,Czech Republic,CZE,Jaromir BLAZEK,Goalkeeper
27 May 1976  ,Czech Republic,CZE,Jiri STAJNER,Midfielder
4 August 1977  ,Czech Republic,CZE,Marek HEINZ,Forward
14 March 1981  ,Czech Republic,CZE,Jan POLAK,Midfielder
5 January 1982  ,Czech Republic,CZE,Jaroslav PLASIL,Midfielder
24 March 1978  ,Czech Republic,CZE,Tomas UJFALUSI,Defender
5 July 1980  ,Czech Republic,CZE,David ROZEHNAL,Defender
31 May 1975  ,Czech Republic,CZE,Antonin KINSKY,Goalkeeper
13 November 1939  ,Czech Republic,CZE,BRUCKNER Karel,Coach
12 March 1979  ,Ecuador,ECU,Edwin VILLAFUERTE,Goalkeeper
28 September 1981  ,Ecuador,ECU,Jorge GUAGUA,Defender
16 August 1974  ,Ecuador,ECU,Ivan HURTADO,Defender
8 February 1974  ,Ecuador,ECU,Ulises DE LA CRUZ,Defender
6 October 1981  ,Ecuador,ECU,JosÃ© Luis Perlaza,Defender
15 October 1977  ,Ecuador,ECU,Patricio URRUTIA,Midfielder
27 April 1980  ,Ecuador,ECU,Christian Lara,Midfielder
16 March 1979  ,Ecuador,ECU,Edison MENDEZ,Midfielder
2 April 1983  ,Ecuador,ECU,Felix BORJA,Forward
24 October 1977  ,Ecuador,ECU,Ivan KAVIEDES,Forward
23 December 1974  ,Ecuador,ECU,Agustin DELGADO,Forward
26 August 1979  ,Ecuador,ECU,Cristian MORA,Goalkeeper
14 October 1980  ,Ecuador,ECU,Paul AMBROSI,Defender
15 May 1982  ,Ecuador,ECU,Segundo CASTILLO,Midfielder
27 September 1971  ,Ecuador,ECU,Marlon AYOVI,Midfielder
4 August 1985  ,Ecuador,ECU,Antonio VALENCIA,Midfielder
12 April 1977  ,Ecuador,ECU,Giovanny ESPINOZA,Defender
23 July 1977  ,Ecuador,ECU,NÃ©icer REASCO,Defender
20 October 1983  ,Ecuador,ECU,Luis SARITAMA,Midfielder
16 June 1976  ,Ecuador,ECU,Edwin TENORIO,Midfielder
14 May 1979  ,Ecuador,ECU,TENORIO,Forward
10 April 1982  ,Ecuador,ECU,Damian LANZA,Goalkeeper
1 May 1986  ,Ecuador,ECU,Cristian BENITEZ,Forward
23 December 1959  ,Ecuador,ECU,Luis FERNANDO SUÃREZ,Coach
15 October 1979  ,England,ENG,Paul ROBINSON,Goalkeeper
18 February 1975  ,England,ENG,Gary NEVILLE,Defender
20 December 1980  ,England,ENG,Ashley COLE,Defender
30 May 1980  ,England,ENG,Steven Gerrard,Midfielder
7 November 1978  ,England,ENG,Rio FERDINAND,Defender
7 December 1980  ,England,ENG,John TERRY,Defender
2 May 1975  ,England,ENG,David BECKHAM,Midfielder
20 June 1978  ,England,ENG,Frank Lampard,Midfielder
24 October 1985  ,England,ENG,Wayne ROONEY,Forward
14 December 1979  ,England,ENG,Michael OWEN,Forward
8 November 1981  ,England,ENG,Joe COLE,Midfielder
18 September 1974  ,England,ENG,Sol CAMPBELL,Defender
1 August 1970  ,England,ENG,David JAMES,Goalkeeper
5 August 1980  ,England,ENG,Wayne BRIDGE,Defender
28 January 1978  ,England,ENG,Jamie CARRAGHER,Defender
20 January 1981  ,England,ENG,Owen HARGREAVES,Midfielder
18 February 1983  ,England,ENG,Jermaine JENAS,Midfielder
28 July 1981  ,England,ENG,Michael CARRICK,Midfielder
16 April 1987  ,England,ENG,Aaron Lennon,Midfielder
22 July 1984  ,England,ENG,Stewart Downing,Midfielder
30 January 1981  ,England,ENG,Peter CROUCH,Forward
3 September 1985  ,England,ENG,Scott CARSON,Goalkeeper
16 March 1989  ,England,ENG,Theo Walcott,Forward
5 February 1948  ,England,ENG,Sven-GÃ¶ran ERIKSSON,Coach
14 May 1979  ,France,FRA,Mickael LANDREAU,Goalkeeper
14 December 1979  ,France,FRA,Jean-Alain BOUMSONG,Defender
11 September 1979  ,France,FRA,Eric ABIDAL,Defender
23 June 1976  ,France,FRA,Patrick VIEIRA,Midfielder
17 August 1977  ,France,FRA,William GALLAS,Defender
18 February 1973  ,France,FRA,Claude MAKELELE,Midfielder
13 June 1980  ,France,FRA,Florent Malouda,Midfielder
10 October 1973  ,France,FRA,Vikash DHORASOO,Midfielder
27 July 1979  ,France,FRA,Sidney GOVOU,Forward
23 June 1972  ,France,FRA,Zinedine ZIDANE,Midfielder
10 May 1974  ,France,FRA,Sylvain WILTORD,Forward
17 August 1977  ,France,FRA,Thierry HENRY,Forward
9 August 1977  ,France,FRA,Mikael SILVESTRE,Defender
8 August 1978  ,France,FRA,Louis SAHA,Forward
1 January 1972  ,France,FRA,Lilian THURAM,Defender
28 June 1971  ,France,FRA,Fabien BARTHEZ,Goalkeeper
9 October 1981  ,France,FRA,Gael GIVET,Defender
15 July 1981  ,France,FRA,Alou DIARRA,Midfielder
18 March 1977  ,France,FRA,Willy SAGNOL,Defender
15 October 1977  ,France,FRA,David TREZEGUET,Forward
21 February 1979  ,France,FRA,Pascal CHIMBONDA,Defender
7 April 1983  ,France,FRA,Franck RibÃ©ry,Midfielder
31 December 1972  ,France,FRA,Gregory COUPET,Goalkeeper
24 January 1952  ,France,FRA,DOMENECH Raymond,Coach
10 November 1969  ,Germany,GER,Jens LEHMANN,Goalkeeper
4 November 1985  ,Germany,GER,Marcell JANSEN,Defender
29 May 1979  ,Germany,GER,Arne FRIEDRICH,Defender
18 August 1984  ,Germany,GER,Robert HUTH,Defender
13 February 1980  ,Germany,GER,Sebastian KEHL,Midfielder
11 January 1974  ,Germany,GER,Jens NOWOTNY,Defender
1 August 1984  ,Germany,GER,Bastian SCHWEINSTEIGER,Midfielder
22 November 1976  ,Germany,GER,Torsten FRINGS,Midfielder
5 November 1983  ,Germany,GER,Mike HANKE,Forward
1 May 1973  ,Germany,GER,Oliver NEUVILLE,Forward
9 June 1978  ,Germany,GER,Miroslav KLOSE,Forward
15 June 1969  ,Germany,GER,Oliver KAHN,Goalkeeper
26 September 1976  ,Germany,GER,Michael BALLACK,Midfielder
3 October 1978  ,Germany,GER,Gerald ASAMOAH,Forward
5 April 1982  ,Germany,GER,Thomas HITZLSPERGER,Midfielder
11 November 1983  ,Germany,GER,Philipp LAHM,Defender
29 September 1984  ,Germany,GER,Per MERTESACKER,Defender
2 May 1980  ,Germany,GER,Tim BOROWSKI,Midfielder
17 November 1973  ,Germany,GER,Bernd SCHNEIDER,Midfielder
4 June 1985  ,Germany,GER,Lukas PODOLSKI,Forward
5 November 1980  ,Germany,GER,Christoph METZELDER,Defender
21 February 1984  ,Germany,GER,David ODONKOR,Midfielder
5 April 1979  ,Germany,GER,Timo HILDEBRAND,Goalkeeper
30 July 1964  ,Germany,GER,KLINSMANN Juergen,Coach
1 September 1980  ,Ghana,GHA,Sammy ADJEI,Goalkeeper
28 June 1976  ,Ghana,GHA,Hans SARPEI,Defender
22 November 1985  ,Ghana,GHA,Asamoah Gyan,Forward
3 September 1976  ,Ghana,GHA,Samuel KUFFOUR,Defender
29 November 1982  ,Ghana,GHA,John MENSAH,Defender
3 March 1981  ,Ghana,GHA,Emmanuel PAPPOE,Defender
26 October 1982  ,Ghana,GHA,Illiasu SHILLA,Defender
3 December 1982  ,Ghana,GHA,Michael ESSIEN,Midfielder
2 May 1983  ,Ghana,GHA,Derek BOATENG,Midfielder
24 December 1980  ,Ghana,GHA,Stephen APPIAH,Midfielder
27 August 1984  ,Ghana,GHA,Sulley MUNTARI,Midfielder
15 February 1977  ,Ghana,GHA,Alex TACHIE-MENSAH,Forward
10 December 1983  ,Ghana,GHA,Habib MOHAMED,Defender
24 October 1980  ,Ghana,GHA,Matthew AMOAH,Forward
15 June 1981  ,Ghana,GHA,John PANTSIL,Defender
7 July 1982  ,Ghana,GHA,George OWU,Goalkeeper
25 December 1980  ,Ghana,GHA,Daniel QUAYE,Defender
12 November 1978  ,Ghana,GHA,Eric ADDO,Midfielder
30 December 1982  ,Ghana,GHA,Razak PIMPONG,Forward
9 June 1975  ,Ghana,GHA,Otto ADDO,Midfielder
24 May 1982  ,Ghana,GHA,Ahmed ISSAH,Defender
13 June 1978  ,Ghana,GHA,Richard KINGSON,Goalkeeper
1 April 1986  ,Ghana,GHA,Haminu Dramani,Midfielder
24 February 1946  ,Ghana,GHA,DUJKOVIC Ratomir,Coach
16 September 1978  ,Iran,IRN,Ebrahim MIRZAPOUR,Goalkeeper
24 July 1977  ,Iran,IRN,Mehdi MAHDAVIKIA,Midfielder
11 September 1977  ,Iran,IRN,Sohrab BAKHTIARIZADEH,Defender
19 March 1971  ,Iran,IRN,Yahya GOLMOHAMMADI,Defender
20 February 1975  ,Iran,IRN,Rahman REZAEI,Defender
7 September 1980  ,Iran,IRN,Javad NEKOUNAM,Midfielder
26 April 1979  ,Iran,IRN,Ferydoon ZANDI,Midfielder
8 November 1978  ,Iran,IRN,Ali KARIMI,Midfielder
21 July 1976  ,Iran,IRN,Vahid Hashemian,Forward
21 March 1969  ,Iran,IRN,Ali DAEI,Forward
22 September 1978  ,Iran,IRN,Rasoul KHATIBI,Forward
6 July 1978  ,Iran,IRN,Hassan ROUDBARIAN,Goalkeeper
23 September 1985  ,Iran,IRN,Hossein KAEBI,Defender
6 March 1983  ,Iran,IRN,Andranik TIMOTIAN,Midfielder
14 September 1983  ,Iran,IRN,Arash Borhani,Forward
23 September 1976  ,Iran,IRN,Reza Enayati,Forward
23 April 1981  ,Iran,IRN,Javad KAZEMEIAN,Forward
1 November 1982  ,Iran,IRN,Moharram NAVIDKIA,Midfielder
6 September 1981  ,Iran,IRN,Amir Hossein Sadeghi,Defender
11 January 1982  ,Iran,IRN,Mohammad NOSRATI,Defender
10 January 1985  ,Iran,IRN,Mehrzad MADANCHI,Midfielder
26 May 1982  ,Iran,IRN,Vahid TALEBLOO,Goalkeeper
9 June 1984  ,Iran,IRN,Masoud SHOJAEI,Midfielder
28 February 1954  ,Iran,IRN,IVANKOVIC Branko,Coach
28 January 1978  ,Italy,ITA,Gianluigi BUFFON,Goalkeeper
21 December 1981  ,Italy,ITA,Cristian Zaccardo,Defender
28 November 1977  ,Italy,ITA,Fabio GROSSO,Defender
24 July 1983  ,Italy,ITA,Daniele DE ROSSI,Midfielder
13 September 1973  ,Italy,ITA,Fabio CANNAVARO,Defender
8 May 1981  ,Italy,ITA,Andrea BARZAGLI,Defender
9 November 1974  ,Italy,ITA,Alessandro DEL PIERO,Forward
9 January 1978  ,Italy,ITA,Gennaro GATTUSO,Midfielder
26 May 1977  ,Italy,ITA,Luca Toni,Forward
27 September 1976  ,Italy,ITA,Francesco TOTTI,Midfielder
5 July 1982  ,Italy,ITA,Alberto GILARDINO,Forward
16 February 1970  ,Italy,ITA,Angelo PERUZZI,Goalkeeper
19 March 1976  ,Italy,ITA,Alessandro NESTA,Defender
2 April 1982  ,Italy,ITA,Marco AMELIA,Goalkeeper
21 November 1979  ,Italy,ITA,Vincenzo IAQUINTA,Forward
4 October 1976  ,Italy,ITA,Mauro CAMORANESI,Midfielder
30 April 1978  ,Italy,ITA,Simone BARONE,Midfielder
9 August 1973  ,Italy,ITA,Filippo INZAGHI,Forward
19 February 1977  ,Italy,ITA,Gianluca ZAMBROTTA,Defender
17 September 1977  ,Italy,ITA,Simone PERROTTA,Midfielder
19 May 1979  ,Italy,ITA,Andrea PIRLO,Midfielder
14 June 1976  ,Italy,ITA,Massimo ODDO,Defender
19 August 1973  ,Italy,ITA,Marco MATERAZZI,Defender
12 April 1948  ,Italy,ITA,LIPPI Marcello,Coach
15 April 1976  ,Japan,JPN,Seigo NARAZAKI,Goalkeeper
8 September 1981  ,Japan,JPN,Teruyuki MONIWA,Defender
25 July 1981  ,Japan,JPN,Yuichi KOMANO,Defender
28 January 1980  ,Japan,JPN,Yasuhito ENDO,Midfielder
7 February 1977  ,Japan,JPN,Tsuneyasu MIYAMOTO,Defender
9 July 1979  ,Japan,JPN,Koji NAKATA,Defender
22 January 1977  ,Japan,JPN,Hidetoshi NAKATA,Midfielder
5 April 1979  ,Japan,JPN,Mitsuo OGASAWARA,Midfielder
4 June 1979  ,Japan,JPN,Naohiro TAKAHARA,Forward
24 June 1978  ,Japan,JPN,Shunsuke NAKAMURA,Midfielder
7 August 1980  ,Japan,JPN,Seiichiro MAKI,Forward
25 July 1973  ,Japan,JPN,Yoichi DOI,Goalkeeper
27 May 1977  ,Japan,JPN,Atsushi YANAGISAWA,Forward
20 July 1977  ,Japan,JPN,Alessandro SANTOS,Defender
1 September 1976  ,Japan,JPN,Takashi FUKUNISHI,Midfielder
4 May 1980  ,Japan,JPN,Masashi OGURO,Forward
18 September 1979  ,Japan,JPN,Junichi INAMOTO,Midfielder
27 September 1979  ,Japan,JPN,Shinji ONO,Midfielder
16 September 1979  ,Japan,JPN,Keisuke TSUBOI,Defender
11 April 1980  ,Japan,JPN,Keiji TAMADA,Forward
13 January 1980  ,Japan,JPN,Akira KAJI,Defender
25 February 1978  ,Japan,JPN,Yuji NAKAZAWA,Defender
15 August 1975  ,Japan,JPN,Yoshikatsu KAWAGUCHI,Goalkeeper
3 March 1953  ,Japan,JPN,ZICO,Coach
26 April 1973  ,Korea Republic,KOR,LEE Woon Jae,Goalkeeper
30 June 1976  ,Korea Republic,KOR,KIM Young Chul,Defender
29 January 1982  ,Korea Republic,KOR,KIM Dong Jin,Defender
26 March 1971  ,Korea Republic,KOR,CHOI Jin Cheul,Defender
14 March 1977  ,Korea Republic,KOR,KIM Nam Il,Midfielder
16 February 1985  ,Korea Republic,KOR,KIM Jin Kyu,Defender
25 February 1981  ,Korea Republic,KOR,PARK Ji Sung,Midfielder
14 July 1982  ,Korea Republic,KOR,KIM Do Heon,Midfielder
27 January 1976  ,Korea Republic,KOR,AHN Jung Hwan,Forward
10 July 1985  ,Korea Republic,KOR,PARK Chuyoung,Forward
8 January 1979  ,Korea Republic,KOR,SEOL Ki Hyeon,Forward
23 April 1977  ,Korea Republic,KOR,LEE Young Pyo,Defender
8 September 1975  ,Korea Republic,KOR,LEE Eul Yong,Midfielder
9 July 1981  ,Korea Republic,KOR,LEE Chun Soo,Forward
28 February 1985  ,Korea Republic,KOR,BAEK Ji Hoon,Midfielder
22 May 1980  ,Korea Republic,KOR,CHUNG Kyung Ho,Forward
22 October 1984  ,Korea Republic,KOR,LEE Ho,Midfielder
17 December 1976  ,Korea Republic,KOR,KIM Sang Sik,Defender
9 July 1981  ,Korea Republic,KOR,CHO Jae Jin,Forward
11 October 1979  ,Korea Republic,KOR,KIM Yong Dae,Goalkeeper
28 June 1983  ,Korea Republic,KOR,KIM Youngkwang,Goalkeeper
20 February 1979  ,Korea Republic,KOR,SONG Chong Gug,Defender
17 April 1983  ,Korea Republic,KOR,CHO Won Hee,Defender
27 September 1947  ,Korea Republic,KOR,Dick ADVOCAAT,Coach
21 September 1973  ,Mexico,MEX,Oswaldo SANCHEZ,Goalkeeper
17 December 1968  ,Mexico,MEX,Claudio SUAREZ,Defender
2 April 1980  ,Mexico,MEX,Carlos SALCIDO,Defender
13 February 1979  ,Mexico,MEX,Rafael MARQUEZ,Defender
30 March 1980  ,Mexico,MEX,Ricardo OSORIO,Defender
30 April 1979  ,Mexico,MEX,Gerardo TORRADO,Midfielder
23 May 1976  ,Mexico,MEX,ZINHA,Midfielder
26 July 1976  ,Mexico,MEX,Pavel PARDO,Midfielder
14 August 1973  ,Mexico,MEX,Jared BORGETTI,Forward
3 November 1976  ,Mexico,MEX,Guillermo FRANCO,Forward
10 October 1975  ,Mexico,MEX,Ramon MORALES,Forward
