Age,Country,CountryCode,Player,Position
19 December 1961  ,Brazil,BRA,MAURO GALVAO,Defender
4 April 1964  ,Brazil,BRA,BRANCO,Defender
19 February 1954  ,Brazil,BRA,SOCRATES,Midfielder
22 January 1961  ,Brazil,BRA,ELZO,Midfielder
27 August 1965  ,Brazil,BRA,SILAS,Midfielder
12 January 1964  ,Brazil,BRA,VALDO,Midfielder
11 July 1949  ,Brazil,BRA,LEAO,Goalkeeper
26 July 1931  ,Brazil,BRA,SANTANA Tele,Coach
  ,Bulgaria,BUL,Borislav MIHAYLOV,unspecified
12 February 1963  ,Bulgaria,BUL,Borislav MIKHAILOV,Goalkeeper
26 April 1962  ,Bulgaria,BUL,Nasko SIRAKOV,Midfielder
14 November 1953  ,Bulgaria,BUL,Nikolai ARABOV,Defender
20 February 1961  ,Bulgaria,BUL,Petar PETROV,Defender
14 January 1959  ,Bulgaria,BUL,Georgi DIMITROV,Defender
9 July 1952  ,Bulgaria,BUL,Andrei ZHELYAZKOV,Midfielder
1 August 1962  ,Bulgaria,BUL,Bozhidar ISKRENOV,Forward
26 September 1961  ,Bulgaria,BUL,Ayan SADKOV,Midfielder
12 April 1957  ,Bulgaria,BUL,Stoicho MLADENOV,Forward
6 September 1957  ,Bulgaria,BUL,Zhivko GOSPODINOV,Midfielder
4 March 1959  ,Bulgaria,BUL,Plamen GETOV,Midfielder
30 July 1956  ,Bulgaria,BUL,Radoslav ZDRAVKOV,Defender
17 August 1961  ,Bulgaria,BUL,Aleksandar MARKOV,Defender
11 September 1957  ,Bulgaria,BUL,Plamen MARKOV,Midfielder
21 July 1963  ,Bulgaria,BUL,Georgi YORDANOV,Midfielder
17 August 1962  ,Bulgaria,BUL,Vasil DRAGOLOV,Forward
21 September 1964  ,Bulgaria,BUL,Hristo KOLEV,Midfielder
13 August 1958  ,Bulgaria,BUL,Boycho VELICHKOV,Forward
21 November 1963  ,Bulgaria,BUL,Atanas PASHEV,Midfielder
25 June 1959  ,Bulgaria,BUL,Kostadin KOSTADINOV,Forward
28 September 1963  ,Bulgaria,BUL,Ilia DYAKOV,Defender
29 December 1961  ,Bulgaria,BUL,Ilia VALOV,Goalkeeper
14 December 1939  ,Bulgaria,BUL,VUTSOV Ivan,Coach
27 September 1957  ,Canada,CAN,Tino LETTIERI,Goalkeeper
1 May 1955  ,Canada,CAN,Bob LENARDUZZI,Defender
20 June 1951  ,Canada,CAN,Bruce WILSON,Defender
7 June 1959  ,Canada,CAN,Randy RAGAN,Midfielder
2 June 1958  ,Canada,CAN,Terence MOORE,Defender
18 September 1959  ,Canada,CAN,Ian BRIDGE,Defender
4 July 1958  ,Canada,CAN,Carl VALENTINE,Forward
20 January 1961  ,Canada,CAN,Gerry GRAY,Midfielder
8 June 1961  ,Canada,CAN,Branko SEGOTA,Forward
19 July 1965  ,Canada,CAN,Igor VRABLIC,Forward
25 December 1959  ,Canada,CAN,Mike SWEENEY,Midfielder
23 December 1963  ,Canada,CAN,Randy SAMUEL,Defender
14 August 1952  ,Canada,CAN,George PAKOS,Midfielder
21 April 1958  ,Canada,CAN,Dale MITCHELL,Forward
11 November 1963  ,Canada,CAN,Paul JAMES,Midfielder
12 March 1963  ,Canada,CAN,Gregory ION,Midfielder
6 May 1962  ,Canada,CAN,David NORMAN,Midfielder
15 January 1961  ,Canada,CAN,James LOWERY,Midfielder
26 May 1962  ,Canada,CAN,Pasquale DE LUCA,Midfielder
4 October 1964  ,Canada,CAN,Colin MILLER,Defender
3 November 1961  ,Canada,CAN,Sven HABERMANN,Goalkeeper
16 April 1966  ,Canada,CAN,Paul DOLAN,Goalkeeper
1 February 1937  ,Canada,CAN,WAITERS Tony,Coach
7 April 1961  ,Denmark,DEN,Trols RASMUSSEN,Goalkeeper
25 October 1961  ,Denmark,DEN,John SIVEBAEK,Defender
10 April 1953  ,Denmark,DEN,Soren BUSK,Defender
14 August 1949  ,Denmark,DEN,Morten OLSEN,Defender
9 October 1956  ,Denmark,DEN,Ivan NIELSEN,Defender
1 February 1958  ,Denmark,DEN,Soren LERBY,Midfielder
4 July 1963  ,Denmark,DEN,Jan MOLBY,Midfielder
20 March 1961  ,Denmark,DEN,Jesper OLSEN,Midfielder
3 February 1958  ,Denmark,DEN,Klaus BERGGREEN,Midfielder
11 September 1957  ,Denmark,DEN,Preben ELKJAER LARSEN,Forward
15 June 1964  ,Denmark,DEN,Michael LAUDRUP,Midfielder
15 February 1952  ,Denmark,DEN,Jens BERTELSEN,Defender
4 June 1962  ,Denmark,DEN,Per FRIMANN,Midfielder
15 December 1952  ,Denmark,DEN,Allan SIMONSEN,Forward
30 September 1956  ,Denmark,DEN,Frank ARNESEN,Midfielder
25 February 1950  ,Denmark,DEN,Ole QVIST,Goalkeeper
28 December 1961  ,Denmark,DEN,Kent NIELSEN,Defender
10 April 1958  ,Denmark,DEN,Flemming CHRISTENSEN,Forward
20 November 1957  ,Denmark,DEN,John ERIKSEN,Forward
6 March 1962  ,Denmark,DEN,Jan BARTRAM,Midfielder
7 May 1965  ,Denmark,DEN,Henrik ANDERSEN,Defender
14 January 1959  ,Denmark,DEN,Lars HOGH,Goalkeeper
  ,Denmark,DEN,PIONTEK Sepp,Coach
5 March 1940  ,Denmark,DEN,PIONTEK Sepp,Coach
18 September 1949  ,England,ENG,Peter SHILTON,Goalkeeper
27 March 1963  ,England,ENG,Gary STEVENS,Defender
26 September 1958  ,England,ENG,Kenny SANSOM,Defender
27 October 1957  ,England,ENG,Glenn HODDLE,Midfielder
29 July 1958  ,England,ENG,Alvin MARTIN,Defender
28 December 1958  ,England,ENG,Terry BUTCHER,Defender
11 January 1957  ,England,ENG,Bryan ROBSON,Midfielder
14 September 1956  ,England,ENG,Ray WILKINS,Midfielder
7 November 1961  ,England,ENG,Mark HATELEY,Forward
30 November 1960  ,England,ENG,Gary LINEKER,Forward
14 December 1960  ,England,ENG,Chris WADDLE,Midfielder
29 July 1956  ,England,ENG,Viv ANDERSON,Defender
14 November 1959  ,England,ENG,Chris WOODS,Goalkeeper
17 November 1959  ,England,ENG,Terry FENWICK,Defender
30 March 1962  ,England,ENG,Gary A. STEVENS,Defender
20 June 1956  ,England,ENG,Peter REID,Midfielder
21 September 1963  ,England,ENG,Trevor STEVEN,Midfielder
25 October 1962  ,England,ENG,Steve HODGE,Midfielder
7 November 1963  ,England,ENG,John BARNES,Midfielder
18 January 1961  ,England,ENG,Peter BEARDSLEY,Forward
24 July 1961  ,England,ENG,Kerry DIXON,Forward
9 August 1958  ,England,ENG,Gary BAILEY,Goalkeeper
18 February 1933  ,England,ENG,ROBSON Bobby,Coach
4 January 1957  ,France,FRA,Joel BATS,Goalkeeper
1 February 1962  ,France,FRA,Manuel AMOROS,Defender
10 January 1961  ,France,FRA,William AYACHE,Defender
12 March 1957  ,France,FRA,Patrick BATTISTON,Defender
30 November 1958  ,France,FRA,Michel BIBARD,Defender
26 June 1955  ,France,FRA,Maxime BOSSIS,Defender
19 April 1960  ,France,FRA,Yvon LE ROUX,Defender
19 January 1958  ,France,FRA,Thierry TUSSEAU,Defender
2 October 1959  ,France,FRA,Luis FERNANDEZ,Midfielder
21 June 1955  ,France,FRA,Michel PLATINI,Midfielder
26 December 1962  ,France,FRA,Jean-Marc FERRERI,Midfielder
2 September 1952  ,France,FRA,Alain GIRESSE,Midfielder
18 January 1958  ,France,FRA,Bernard GENGHINI,Midfielder
23 June 1955  ,France,FRA,Jean TIGANA,Midfielder
28 January 1962  ,France,FRA,Philippe VERCRUYSSE,Midfielder
14 March 1962  ,France,FRA,Bruno BELLONE,Forward
5 November 1963  ,France,FRA,Jean-Pierre PAPIN,Forward
14 January 1955  ,France,FRA,Dominique ROCHETEAU,Forward
9 January 1961  ,France,FRA,Yannick STOPYRA,Forward
22 June 1959  ,France,FRA,Daniel XUEREB,Forward
13 January 1954  ,France,FRA,Philippe BERGEROO,Goalkeeper
10 October 1953  ,France,FRA,Albert RUST,Goalkeeper
28 October 1947  ,France,FRA,MICHEL Henri,Coach
6 March 1954  ,Germany FR,FRG,Harald SCHUMACHER,Goalkeeper
11 October 1955  ,Germany FR,FRG,Hans Peter BRIEGEL,Defender
9 November 1960  ,Germany FR,FRG,Andreas BREHME,Defender
25 July 1958  ,Germany FR,FRG,Karl Heinz FOERSTER,Defender
14 November 1955  ,Germany FR,FRG,Matthias HERGET,Defender
7 November 1955  ,Germany FR,FRG,Norbert EDER,Defender
16 April 1960  ,Germany FR,FRG,Pierre LITTBARSKI,Midfielder
21 March 1961  ,Germany FR,FRG,Lothar MATTHAEUS,Midfielder
13 April 1960  ,Germany FR,FRG,Rudi VOELLER,Forward
26 July 1953  ,Germany FR,FRG,Felix MAGATH,Midfielder
25 September 1955  ,Germany FR,FRG,Karl-Heinz RUMMENIGGE,Forward
23 October 1954  ,Germany FR,FRG,Ulrich STEIN,Goalkeeper
5 January 1957  ,Germany FR,FRG,Karl ALLGOEWER,Midfielder
12 November 1964  ,Germany FR,FRG,Thomas BERTHOLD,Defender
26 September 1957  ,Germany FR,FRG,Klaus AUGENTHALER,Defender
1 May 1966  ,Germany FR,FRG,Olaf THON,Midfielder
28 August 1953  ,Germany FR,FRG,Ditmar JAKOBS,Defender
21 May 1962  ,Germany FR,FRG,Uwe RAHN,Midfielder
5 December 1956  ,Germany FR,FRG,Klaus ALLOFS,Forward
7 January 1953  ,Germany FR,FRG,Dieter HOENESS,Forward
26 December 1959  ,Germany FR,FRG,Wolfgang ROLFF,Midfielder
27 November 1960  ,Germany FR,FRG,Eike IMMEL,Goalkeeper
11 September 1945  ,Germany FR,FRG,BECKENBAUER Franz,Coach
30 March 1960  ,Hungary,HUN,Peter DISZTL,Goalkeeper
26 March 1960  ,Hungary,HUN,Sandor SALLAI,Defender
14 September 1960  ,Hungary,HUN,Antal ROTH,Defender
9 October 1954  ,Hungary,HUN,Jozsef VARGA,Defender
22 March 1960  ,Hungary,HUN,Jozsef KARDOS,Defender
29 July 1958  ,Hungary,HUN,Imre GARABA,Defender
6 September 1963  ,Hungary,HUN,Jozsef KIPRICH,Forward
17 October 1956  ,Hungary,HUN,Antal NAGY,Defender
29 April 1959  ,Hungary,HUN,Laszlo DAJKA,Midfielder
24 April 1963  ,Hungary,HUN,Lajos DETARI,Midfielder
9 April 1956  ,Hungary,HUN,Marton ESTERHAZY,Forward
12 July 1957  ,Hungary,HUN,Jozsef CSUHAY,Defender
4 June 1962  ,Hungary,HUN,Laszlo DISZTL,Defender
23 March 1958  ,Hungary,HUN,Zoltan PETER,Defender
30 March 1957  ,Hungary,HUN,Peter HANNICH,Midfielder
21 October 1960  ,Hungary,HUN,Jozsef NAGY,Midfielder
13 March 1954  ,Hungary,HUN,Gyozo BURCSA,Midfielder
25 April 1954  ,Hungary,HUN,Jozsef SZENDREI,Goalkeeper
5 November 1961  ,Hungary,HUN,Gyorgy BOGNAR,Forward
11 September 1965  ,Hungary,HUN,Kalman KOVACS,Forward
9 October 1961  ,Hungary,HUN,Gyula HAJSZAN,Forward
31 March 1956  ,Hungary,HUN,Jozsef ANDRUSCH,Goalkeeper
7 September 1941  ,Hungary,HUN,MEZEY Gyorgy,Coach
20 April 1958  ,Iraq,IRQ,HAMMOUDI RAAD,Goalkeeper
30 June 1960  ,Iraq,IRQ,Maad IBRAHIM,Defender
6 September 1958  ,Iraq,IRQ,KHALIL MOHAMED,Defender
13 April 1958  ,Iraq,IRQ,SHAKER NADHUM,Defender
28 February 1958  ,Iraq,IRQ,SHAKER SAMIR,Defender
5 May 1961  ,Iraq,IRQ,HUSSEIN ALI,Midfielder
3 March 1958  ,Iraq,IRQ,MOHAMED HARIS,Midfielder
21 March 1964  ,Iraq,IRQ,Ahmed RADHI,Forward
26 May 1960  ,Iraq,IRQ,SADDAM KARIM,Forward
21 January 1958  ,Iraq,IRQ,Hussain Said MUHAMMAD,Forward
23 May 1963  ,Iraq,IRQ,ABDUL RAHIM,Forward
2 February 1956  ,Iraq,IRQ,ALI JAMAL,Midfielder
1 April 1960  ,Iraq,IRQ,KARIM MOHAMED,Defender
6 September 1961  ,Iraq,IRQ,Bassel GORGIS,Midfielder
15 January 1960  ,Iraq,IRQ,HASHEM NATIK,Defender
5 May 1960  ,Iraq,IRQ,MAHMOUD SHAKER,Midfielder
3 August 1955  ,Iraq,IRQ,OBID ANNAD,Defender
17 April 1962  ,Iraq,IRQ,MOHAMED ISMAIL,Midfielder
22 March 1959  ,Iraq,IRQ,QASSIM BASSIM,Midfielder
2 February 1951  ,Iraq,IRQ,INSAYAF ABDULFATTAH,Goalkeeper
4 May 1960  ,Iraq,IRQ,Ahmed JASSIM,Goalkeeper
16 August 1961  ,Iraq,IRQ,AL ROUBAI GHANIM,Defender
22 June 1933  ,Iraq,IRQ,EVARISTO,Coach
29 April 1958  ,Italy,ITA,Giovanni GALLI,Goalkeeper
22 December 1963  ,Italy,ITA,Giuseppe BERGOMI,Defender
8 October 1957  ,Italy,ITA,Antonio CABRINI,Defender
9 May 1957  ,Italy,ITA,Fulvio COLLOVATI,Defender
13 March 1961  ,Italy,ITA,Sebastiano NELA,Defender
25 May 1953  ,Italy,ITA,Gaetano SCIREA,Defender
18 March 1959  ,Italy,ITA,Roberto TRICELLA,Defender
6 April 1959  ,Italy,ITA,Pietro VIERCHOWOD,Defender
10 June 1959  ,Italy,ITA,Carlo ANCELOTTI,Midfielder
25 September 1956  ,Italy,ITA,Salvatore BAGNI,Midfielder
7 February 1958  ,Italy,ITA,Giuseppe BARESI,Midfielder
10 January 1955  ,Italy,ITA,Franco TANCREDI,Goalkeeper
15 March 1964  ,Italy,ITA,Fernando DE NAPOLI,Midfielder
5 October 1958  ,Italy,ITA,Antonio DI GENNARO,Midfielder
24 September 1954  ,Italy,ITA,Marco TARDELLI,Midfielder
13 March 1955  ,Italy,ITA,Bruno CONTI,Forward
9 July 1964  ,Italy,ITA,Gianluca VIALLI,Forward
28 November 1955  ,Italy,ITA,Alessandro ALTOBELLI,Forward
22 March 1963  ,Italy,ITA,Giuseppe GALDERISI,Forward
23 September 1956  ,Italy,ITA,Paolo ROSSI,Forward
25 June 1960  ,Italy,ITA,Aldo SERENA,Forward
28 April 1960  ,Italy,ITA,Walter ZENGA,Goalkeeper
26 September 1927  ,Italy,ITA,BEARZOT Enzo,Coach
26 May 1958  ,Korea Republic,KOR,CHO Byung Duk,Goalkeeper
19 January 1961  ,Korea Republic,KOR,PARK Kyung Hoon,Defender
27 March 1961  ,Korea Republic,KOR,CHUNG Jong Soo,Defender
19 March 1954  ,Korea Republic,KOR,CHO Kwang Rae,Midfielder
10 February 1960  ,Korea Republic,KOR,CHUNG Yong Hwan,Defender
29 January 1961  ,Korea Republic,KOR,LEE Tae Ho,Forward
3 November 1965  ,Korea Republic,KOR,KIM Jong Boo,Forward
18 August 1954  ,Korea Republic,KOR,CHO Young Jeung,Midfielder
10 January 1962  ,Korea Republic,KOR,CHOI Soon Ho,Midfielder
2 February 1954  ,Korea Republic,KOR,PARK Chang Sun,Forward
22 May 1953  ,Korea Republic,KOR,CHA Bum Kun,Forward
22 September 1958  ,Korea Republic,KOR,KIM Pyung Seok,Defender
10 February 1962  ,Korea Republic,KOR,NOH Soo Jin,Midfielder
5 July 1963  ,Korea Republic,KOR,CHO Min Kook,Defender
2 March 1964  ,Korea Republic,KOR,YOO Byung Ok,Defender
17 January 1966  ,Korea Republic,KOR,KIM Joo Sung,Forward
13 January 1955  ,Korea Republic,KOR,HUH Jungmoo,Midfielder
8 February 1963  ,Korea Republic,KOR,KIM Sam Soo,Midfielder
26 April 1961  ,Korea Republic,KOR,BYUN Byung Joo,Midfielder
21 April 1960  ,Korea Republic,KOR,KIM Young Se,Forward
25 May 1960  ,Korea Republic,KOR,OH Yun Kyo,Goalkeeper
16 August 1961  ,Korea Republic,KOR,KANG Deuk Soo,Forward
28 January 1943  ,Korea Republic,KOR,KIM Jung Nam,Coach
31 July 1960  ,Mexico,MEX,Pablo LARIOS,Goalkeeper
18 September 1961  ,Mexico,MEX,Mario TREJO,Defender
7 July 1961  ,Mexico,MEX,Fernando QUIRARTE,Defender
16 October 1958  ,Mexico,MEX,Armando MANZO,Defender
24 May 1966  ,Mexico,MEX,Francisco CRUZ,Forward
10 December 1958  ,Mexico,MEX,Carlos DE LOS COBOS,Midfielder
4 April 1961  ,Mexico,MEX,Miguel ESPANA,Midfielder
9 November 1961  ,Mexico,MEX,Alejandro DOMINGUEZ,Midfielder
11 July 1958  ,Mexico,MEX,Hugo SÃNCHEZ,Forward
6 June 1952  ,Mexico,MEX,Tomas BOY,Midfielder
24 August 1964  ,Mexico,MEX,Carlos HERMOSILLO,Forward
12 June 1956  ,Mexico,MEX,Ignacio RODRIGUEZ,Goalkeeper
1 December 1958  ,Mexico,MEX,Javier AGUIRRE,Forward
4 April 1961  ,Mexico,MEX,Felix CRUZ,Defender
8 August 1962  ,Mexico,MEX,Luis FLORES,Forward
8 September 1962  ,Mexico,MEX,Carlos MUNOZ,Midfielder
29 April 1963  ,Mexico,MEX,Raul SERVIN,Defender
16 November 1957  ,Mexico,MEX,Rafael AMADOR,Defender
1 August 1961  ,Mexico,MEX,Javier HERNANDEZ,Forward
19 October 1957  ,Mexico,MEX,Olaf HEREDIA,Goalkeeper
25 July 1956  ,Mexico,MEX,Cristobal ORTEGA,Midfielder
11 March 1959  ,Mexico,MEX,Manuel NEGRETE,Midfielder
7 September 1944  ,Mexico,MEX,MILUTINOVIC Bora,Coach
2 April 1959  ,Morocco,MAR,Badou ZAKI,Goalkeeper
1 January 1955  ,Morocco,MAR,Labid KHALIFA,Defender
12 February 1959  ,Morocco,MAR,Abdelmajid LAMRISS,Defender
12 December 1960  ,Morocco,MAR,Mustafa EL BIYAZ,Defender
7 January 1955  ,Morocco,MAR,Noureddine BOUYAHYAOUI,Defender
19 April 1953  ,Morocco,MAR,Abdelmajid DOLMY,Midfielder
28 July 1961  ,Morocco,MAR,Mustapha EL HADAOUI,Midfielder
26 December 1960  ,Morocco,MAR,Aziz BOUDERBALA,Midfielder
13 January 1955  ,Morocco,MAR,Abdelkarim KRIMAU,Forward
15 January 1960  ,Morocco,MAR,Mohamed TIMOUMI,Midfielder
21 April 1958  ,Morocco,MAR,Mustafa MERRY,Forward
1 September 1961  ,Morocco,MAR,Salaheddine HMIED,Goalkeeper
25 February 1963  ,Morocco,MAR,Abdelfettah RHIATI,Forward
14 July 1959  ,Morocco,MAR,Lahcen OUDANI,Defender
21 October 1964  ,Morocco,MAR,Mohammed EL HADDAOUI,Midfielder
7 April 1956  ,Morocco,MAR,Azeddine AMANALLAH,Midfielder
20 November 1962  ,Morocco,MAR,Abdelrazzak KHAIRI,Midfielder
11 October 1963  ,Morocco,MAR,Mohamed SAHIL,Forward
4 March 1964  ,Morocco,MAR,Fadel JILAL,Defender
19 August 1967  ,Morocco,MAR,Abdellah BIDAR,Defender
30 April 1958  ,Morocco,MAR,Abdel Aziz SOULAYMANI,Midfielder
30 July 1956  ,Morocco,MAR,Abdelfettah HOUDANI,Goalkeeper
26 April 1933  ,Morocco,MAR,FARIA Jose,Coach
12 June 1945  ,Northern Ireland,NIR,Pat JENNINGS,Goalkeeper
28 December 1956  ,Northern Ireland,NIR,Jimmy NICHOLL,Defender
13 September 1957  ,Northern Ireland,NIR,Mal DONAGHY,Defender
11 March 1958  ,Northern Ireland,NIR,John O NEILL,Defender
12 October 1963  ,Northern Ireland,NIR,Alan McDONALD,Defender
16 September 1957  ,Northern Ireland,NIR,David McCREERY,Midfielder
16 January 1964  ,Northern Ireland,NIR,Steven PENNEY,Forward
2 August 1954  ,Northern Ireland,NIR,Sam McILROY,Midfielder
18 November 1959  ,Northern Ireland,NIR,James QUINN,Forward
7 May 1965  ,Northern Ireland,NIR,Norman WHITESIDE,Forward
10 September 1961  ,Northern Ireland,NIR,Ian STEWART,Forward
26 January 1952  ,Northern Ireland,NIR,Jim PLATT,Goalkeeper
19 November 1964  ,Northern Ireland,NIR,Philip HUGHES,Goalkeeper
23 May 1954  ,Northern Ireland,NIR,Gerry ARMSTRONG,Forward
4 November 1961  ,Northern Ireland,NIR,Nigel WORTHINGTON,Defender
3 September 1962  ,Northern Ireland,NIR,Paul RAMSEY,Midfielder
30 October 1962  ,Northern Ireland,NIR,Colin CLARKE,Forward
7 December 1955  ,Northern Ireland,NIR,John McCLELLAND,Defender
9 May 1957  ,Northern Ireland,NIR,Billy HAMILTON,Forward
17 February 1963  ,Northern Ireland,NIR,Bernard McNALLY,Midfielder
2 June 1965  ,Northern Ireland,NIR,David CAMPBELL,Midfielder
27 August 1960  ,Northern Ireland,NIR,Mark CAUGHEY,Forward
5 August 1931  ,Northern Ireland,NIR,BINGHAM Billy,Coach
9 July 1954  ,Paraguay,PAR,Roberto FERNANDEZ,Goalkeeper
9 March 1956  ,Paraguay,PAR,Juan TORALES,Defender
3 June 1961  ,Paraguay,PAR,Cesar ZABALA,Defender
8 October 1955  ,Paraguay,PAR,Vladimiro SCHETTINA,Defender
12 October 1959  ,Paraguay,PAR,Rogelio DELGADO,Defender
18 October 1961  ,Paraguay,PAR,Jorge NUNEZ,Midfielder
14 July 1960  ,Paraguay,PAR,Buenaventura FERREIRA,Midfielder
28 August 1960  ,Paraguay,PAR,Julio Cesar ROMERO,Midfielder
11 April 1961  ,Paraguay,PAR,Roberto CABANAS,Forward
13 September 1956  ,Paraguay,PAR,Adolfino CANETE,Midfielder
31 December 1963  ,Paraguay,PAR,Alfredo MENDOZA,Forward
12 May 1960  ,Paraguay,PAR,Jorge BATTAGLIA,Goalkeeper
21 May 1962  ,Paraguay,PAR,Virginio CACERES,Defender
17 September 1962  ,Paraguay,PAR,Luis CABALLERO,Defender
21 March 1955  ,Paraguay,PAR,Eufemio CABRAL,Defender
17 January 1961  ,Paraguay,PAR,Jorge GUASCH,Midfielder
4 October 1960  ,Paraguay,PAR,Francisco ALCARAZ,Midfielder
26 October 1955  ,Paraguay,PAR,Evaristo ISASI,Forward
22 May 1961  ,Paraguay,PAR,Rolando CHILAVERT,Midfielder
30 May 1960  ,Paraguay,PAR,Ramon HICKS,Forward
15 February 1961  ,Paraguay,PAR,Faustino ALONSO,Forward
